pnum,voicefil,voice,ptype,plev,vsex,hilo_actual,accuracy,hilo_guess
23,m61_power.wav,61,INFO,1,-1,hi,1,1
23,m66_power.wav,66,SENSE,1,-1,hi,1,1
23,m68_power.wav,68,BATNA,1,-1,hi,1,1
23,m69_power.wav,69,SENSE,1,-1,hi,1,1
23,m71_power.wav,71,INFO,1,-1,hi,1,1
23,m74_power.wav,74,BATNA,-1,-1,lo,1,0
23,m75_power.wav,75,INFO,-1,-1,lo,1,0
23,m77_power.wav,77,STATUS,-1,-1,lo,1,0
23,m81_power.wav,81,BATNA,1,-1,hi,1,1
24,f104_power.wav,104,INFO,-1,1,lo,1,0
24,f105_power.wav,105,INFO,1,1,hi,0,0
24,f110_power.wav,110,SENSE,1,1,hi,1,1
24,f111_power.wav,111,INFO,1,1,hi,1,1
24,f114_power.wav,114,STATUS,1,1,hi,0,0
24,f116_power.wav,116,BATNA,-1,1,lo,1,0
24,f119_power.wav,119,STATUS,1,1,hi,0,0
24,f125_power.wav,125,BATNA,1,1,hi,0,0
24,f126_power.wav,126,BATNA,1,1,hi,1,1
24,f128_power.wav,128,SENSE,-1,1,lo,1,0
24,f130_power.wav,130,STATUS,1,1,hi,0,0
24,f131_power.wav,131,SENSE,-1,1,lo,1,0
24,f136_power.wav,136,STATUS,-1,1,lo,1,0
24,f139_power.wav,139,SENSE,-1,1,lo,0,1
24,f140_power.wav,140,BATNA,1,1,hi,1,1
24,f144_power.wav,144,INFO,-1,1,lo,1,0
24,f145_power.wav,145,SENSE,-1,1,lo,0,1
24,f146_power.wav,146,SENSE,1,1,hi,0,0
24,f148_power.wav,148,BATNA,-1,1,lo,1,0
24,f154_power.wav,154,STATUS,1,1,hi,0,0
24,f155_power.wav,155,STATUS,-1,1,lo,1,0
24,f161_power.wav,161,INFO,-1,1,lo,1,0
24,f163_power.wav,163,SENSE,-1,1,lo,1,0
24,f165_power.wav,165,INFO,1,1,hi,1,1
24,f167_power.wav,167,SENSE,-1,1,lo,1,0
24,f170_power.wav,170,INFO,1,1,hi,1,1
24,f174_power.wav,174,INFO,-1,1,lo,1,0
24,f177_power.wav,177,INFO,1,1,hi,1,1
24,f178_power.wav,178,BATNA,-1,1,lo,0,1
24,f180_power.wav,180,INFO,1,1,hi,0,0
24,m05_power.wav,5,STATUS,1,-1,hi,1,1
24,m08_power.wav,8,BATNA,-1,-1,lo,1,0
24,m14_power.wav,14,STATUS,-1,-1,lo,1,0
24,m15_power.wav,15,STATUS,-1,-1,lo,1,0
24,m16_power.wav,16,SENSE,1,-1,hi,1,1
24,m24_power.wav,24,BATNA,-1,-1,lo,0,1
24,m26_power.wav,26,INFO,-1,-1,lo,1,0
24,m29_power.wav,29,SENSE,-1,-1,lo,1,0
24,m32_power.wav,32,STATUS,1,-1,hi,0,0
24,m37_power.wav,37,SENSE,1,-1,hi,1,1
24,m40_power.wav,40,BATNA,1,-1,hi,1,1
24,m41_power.wav,41,SENSE,-1,-1,lo,0,1
24,m45_power.wav,45,SENSE,-1,-1,lo,1,0
24,m47_power.wav,47,SENSE,1,-1,hi,1,1
24,m48_power.wav,48,SENSE,-1,-1,lo,1,0
24,m50_power.wav,50,STATUS,-1,-1,lo,1,0
24,m52_power.wav,52,BATNA,-1,-1,lo,1,0
24,m53_power.wav,53,INFO,1,-1,hi,1,1
24,m54_power.wav,54,INFO,-1,-1,lo,0,1
24,m55_power.wav,55,SENSE,1,-1,hi,0,0
24,m57_power.wav,57,INFO,1,-1,hi,0,0
24,m61_power.wav,61,INFO,1,-1,hi,1,1
24,m66_power.wav,66,SENSE,1,-1,hi,1,1
24,m68_power.wav,68,BATNA,1,-1,hi,1,1
24,m69_power.wav,69,SENSE,1,-1,hi,1,1
24,m71_power.wav,71,INFO,1,-1,hi,1,1
24,m74_power.wav,74,BATNA,-1,-1,lo,1,0
24,m75_power.wav,75,INFO,-1,-1,lo,1,0
24,m77_power.wav,77,STATUS,-1,-1,lo,1,0
24,m81_power.wav,81,BATNA,1,-1,hi,1,1
26,f104_power.wav,104,INFO,-1,1,lo,1,0
26,f105_power.wav,105,INFO,1,1,hi,1,1
26,f110_power.wav,110,SENSE,1,1,hi,0,0
26,f111_power.wav,111,INFO,1,1,hi,1,1
26,f114_power.wav,114,STATUS,1,1,hi,1,1
26,f116_power.wav,116,BATNA,-1,1,lo,0,1
26,f119_power.wav,119,STATUS,1,1,hi,0,0
26,f125_power.wav,125,BATNA,1,1,hi,1,1
26,f126_power.wav,126,BATNA,1,1,hi,0,0
26,f128_power.wav,128,SENSE,-1,1,lo,1,0
26,f130_power.wav,130,STATUS,1,1,hi,1,1
26,f131_power.wav,131,SENSE,-1,1,lo,0,1
26,f136_power.wav,136,STATUS,-1,1,lo,1,0
26,f139_power.wav,139,SENSE,-1,1,lo,1,0
26,f140_power.wav,140,BATNA,1,1,hi,0,0
26,f144_power.wav,144,INFO,-1,1,lo,0,1
26,f145_power.wav,145,SENSE,-1,1,lo,1,0
26,f146_power.wav,146,SENSE,1,1,hi,1,1
26,f148_power.wav,148,BATNA,-1,1,lo,1,0
26,f154_power.wav,154,STATUS,1,1,hi,0,0
26,f155_power.wav,155,STATUS,-1,1,lo,1,0
26,f161_power.wav,161,INFO,-1,1,lo,0,1
26,f163_power.wav,163,SENSE,-1,1,lo,1,0
26,f165_power.wav,165,INFO,1,1,hi,0,0
26,f167_power.wav,167,SENSE,-1,1,lo,1,0
26,f170_power.wav,170,INFO,1,1,hi,1,1
26,f174_power.wav,174,INFO,-1,1,lo,1,0
26,f177_power.wav,177,INFO,1,1,hi,1,1
26,f178_power.wav,178,BATNA,-1,1,lo,1,0
26,f180_power.wav,180,INFO,1,1,hi,0,0
26,m05_power.wav,5,STATUS,1,-1,hi,0,0
26,m08_power.wav,8,BATNA,-1,-1,lo,1,0
26,m14_power.wav,14,STATUS,-1,-1,lo,1,0
26,m15_power.wav,15,STATUS,-1,-1,lo,1,0
26,m16_power.wav,16,SENSE,1,-1,hi,0,0
26,m24_power.wav,24,BATNA,-1,-1,lo,1,0
26,m26_power.wav,26,INFO,-1,-1,lo,0,1
26,m29_power.wav,29,SENSE,-1,-1,lo,1,0
26,m32_power.wav,32,STATUS,1,-1,hi,0,0
26,m37_power.wav,37,SENSE,1,-1,hi,1,1
26,m40_power.wav,40,BATNA,1,-1,hi,0,0
26,m41_power.wav,41,SENSE,-1,-1,lo,1,0
26,m45_power.wav,45,SENSE,-1,-1,lo,1,0
26,m47_power.wav,47,SENSE,1,-1,hi,1,1
26,m48_power.wav,48,SENSE,-1,-1,lo,1,0
26,m50_power.wav,50,STATUS,-1,-1,lo,1,0
26,m52_power.wav,52,BATNA,-1,-1,lo,1,0
26,m53_power.wav,53,INFO,1,-1,hi,0,0
26,m54_power.wav,54,INFO,-1,-1,lo,0,1
26,m55_power.wav,55,SENSE,1,-1,hi,0,0
26,m57_power.wav,57,INFO,1,-1,hi,1,1
26,m61_power.wav,61,INFO,1,-1,hi,0,0
26,m66_power.wav,66,SENSE,1,-1,hi,0,0
26,m68_power.wav,68,BATNA,1,-1,hi,1,1
26,m69_power.wav,69,SENSE,1,-1,hi,0,0
26,m71_power.wav,71,INFO,1,-1,hi,1,1
26,m74_power.wav,74,BATNA,-1,-1,lo,0,1
26,m75_power.wav,75,INFO,-1,-1,lo,1,0
26,m77_power.wav,77,STATUS,-1,-1,lo,0,1
26,m81_power.wav,81,BATNA,1,-1,hi,0,0
27,f104_power.wav,104,INFO,-1,1,lo,0,0
27,f105_power.wav,105,INFO,1,1,hi,0,0
27,f110_power.wav,110,SENSE,1,1,hi,0,0
27,f111_power.wav,111,INFO,1,1,hi,0,0
27,f114_power.wav,114,STATUS,1,1,hi,0,0
27,f116_power.wav,116,BATNA,-1,1,lo,0,0
27,f119_power.wav,119,STATUS,1,1,hi,0,0
27,f125_power.wav,125,BATNA,1,1,hi,0,0
27,f126_power.wav,126,BATNA,1,1,hi,0,0
27,f128_power.wav,128,SENSE,-1,1,lo,0,0
27,f130_power.wav,130,STATUS,1,1,hi,0,0
27,f131_power.wav,131,SENSE,-1,1,lo,0,0
27,f136_power.wav,136,STATUS,-1,1,lo,0,0
27,f139_power.wav,139,SENSE,-1,1,lo,0,0
27,f140_power.wav,140,BATNA,1,1,hi,0,0
27,f144_power.wav,144,INFO,-1,1,lo,0,0
27,f145_power.wav,145,SENSE,-1,1,lo,0,0
27,f146_power.wav,146,SENSE,1,1,hi,0,0
27,f148_power.wav,148,BATNA,-1,1,lo,0,0
27,f154_power.wav,154,STATUS,1,1,hi,0,0
27,f155_power.wav,155,STATUS,-1,1,lo,0,0
27,f161_power.wav,161,INFO,-1,1,lo,0,0
27,f163_power.wav,163,SENSE,-1,1,lo,0,0
27,f165_power.wav,165,INFO,1,1,hi,0,0
27,f167_power.wav,167,SENSE,-1,1,lo,0,0
27,f170_power.wav,170,INFO,1,1,hi,0,0
27,f174_power.wav,174,INFO,-1,1,lo,0,0
27,f177_power.wav,177,INFO,1,1,hi,0,0
27,f178_power.wav,178,BATNA,-1,1,lo,0,0
27,f180_power.wav,180,INFO,1,1,hi,0,0
27,m05_power.wav,5,STATUS,1,-1,hi,0,0
27,m08_power.wav,8,BATNA,-1,-1,lo,0,0
27,m14_power.wav,14,STATUS,-1,-1,lo,0,0
27,m15_power.wav,15,STATUS,-1,-1,lo,0,0
27,m16_power.wav,16,SENSE,1,-1,hi,0,0
27,m24_power.wav,24,BATNA,-1,-1,lo,0,0
27,m26_power.wav,26,INFO,-1,-1,lo,0,0
27,m29_power.wav,29,SENSE,-1,-1,lo,0,0
27,m32_power.wav,32,STATUS,1,-1,hi,0,0
27,m37_power.wav,37,SENSE,1,-1,hi,0,0
27,m40_power.wav,40,BATNA,1,-1,hi,0,0
27,m41_power.wav,41,SENSE,-1,-1,lo,0,0
27,m45_power.wav,45,SENSE,-1,-1,lo,0,0
27,m47_power.wav,47,SENSE,1,-1,hi,0,0
27,m48_power.wav,48,SENSE,-1,-1,lo,0,0
27,m50_power.wav,50,STATUS,-1,-1,lo,0,0
27,m52_power.wav,52,BATNA,-1,-1,lo,0,0
27,m53_power.wav,53,INFO,1,-1,hi,0,0
27,m54_power.wav,54,INFO,-1,-1,lo,0,0
27,m55_power.wav,55,SENSE,1,-1,hi,0,0
27,m57_power.wav,57,INFO,1,-1,hi,0,0
27,m61_power.wav,61,INFO,1,-1,hi,0,0
27,m66_power.wav,66,SENSE,1,-1,hi,0,0
27,m68_power.wav,68,BATNA,1,-1,hi,0,0
27,m69_power.wav,69,SENSE,1,-1,hi,0,0
27,m71_power.wav,71,INFO,1,-1,hi,0,0
27,m74_power.wav,74,BATNA,-1,-1,lo,0,0
27,m75_power.wav,75,INFO,-1,-1,lo,0,0
27,m77_power.wav,77,STATUS,-1,-1,lo,0,0
27,m81_power.wav,81,BATNA,1,-1,hi,0,0
28,f104_power.wav,104,INFO,-1,1,lo,0,0
28,f105_power.wav,105,INFO,1,1,hi,0,0
28,f110_power.wav,110,SENSE,1,1,hi,1,1
28,f111_power.wav,111,INFO,1,1,hi,1,1
28,f114_power.wav,114,STATUS,1,1,hi,0,0
28,f116_power.wav,116,BATNA,-1,1,lo,0,1
28,f119_power.wav,119,STATUS,1,1,hi,0,0
28,f125_power.wav,125,BATNA,1,1,hi,1,1
28,f126_power.wav,126,BATNA,1,1,hi,0,0
28,f128_power.wav,128,SENSE,-1,1,lo,1,0
28,f130_power.wav,130,STATUS,1,1,hi,0,0
28,f131_power.wav,131,SENSE,-1,1,lo,1,0
28,f136_power.wav,136,STATUS,-1,1,lo,1,0
28,f139_power.wav,139,SENSE,-1,1,lo,0,0
28,f140_power.wav,140,BATNA,1,1,hi,0,0
28,f144_power.wav,144,INFO,-1,1,lo,0,1
28,f145_power.wav,145,SENSE,-1,1,lo,0,0
28,f146_power.wav,146,SENSE,1,1,hi,0,0
28,f148_power.wav,148,BATNA,-1,1,lo,0,0
28,f154_power.wav,154,STATUS,1,1,hi,1,1
28,f155_power.wav,155,STATUS,-1,1,lo,0,0
28,f161_power.wav,161,INFO,-1,1,lo,0,0
28,f163_power.wav,163,SENSE,-1,1,lo,0,0
28,f165_power.wav,165,INFO,1,1,hi,0,0
28,f167_power.wav,167,SENSE,-1,1,lo,0,0
28,f170_power.wav,170,INFO,1,1,hi,0,0
28,f174_power.wav,174,INFO,-1,1,lo,0,1
28,f177_power.wav,177,INFO,1,1,hi,0,0
28,f178_power.wav,178,BATNA,-1,1,lo,1,0
28,f180_power.wav,180,INFO,1,1,hi,0,0
28,m05_power.wav,5,STATUS,1,-1,hi,0,0
28,m08_power.wav,8,BATNA,-1,-1,lo,0,0
28,m14_power.wav,14,STATUS,-1,-1,lo,0,0
28,m15_power.wav,15,STATUS,-1,-1,lo,1,0
28,m16_power.wav,16,SENSE,1,-1,hi,0,0
28,m24_power.wav,24,BATNA,-1,-1,lo,1,0
28,m26_power.wav,26,INFO,-1,-1,lo,1,0
28,m29_power.wav,29,SENSE,-1,-1,lo,0,0
28,m32_power.wav,32,STATUS,1,-1,hi,0,0
28,m37_power.wav,37,SENSE,1,-1,hi,0,0
28,m40_power.wav,40,BATNA,1,-1,hi,0,0
28,m41_power.wav,41,SENSE,-1,-1,lo,0,0
28,m45_power.wav,45,SENSE,-1,-1,lo,1,0
28,m47_power.wav,47,SENSE,1,-1,hi,0,0
28,m48_power.wav,48,SENSE,-1,-1,lo,1,0
28,m50_power.wav,50,STATUS,-1,-1,lo,1,0
28,m52_power.wav,52,BATNA,-1,-1,lo,0,1
28,m53_power.wav,53,INFO,1,-1,hi,0,0
28,m54_power.wav,54,INFO,-1,-1,lo,0,0
28,m55_power.wav,55,SENSE,1,-1,hi,0,0
28,m57_power.wav,57,INFO,1,-1,hi,1,1
28,m61_power.wav,61,INFO,1,-1,hi,0,0
28,m66_power.wav,66,SENSE,1,-1,hi,0,0
28,m68_power.wav,68,BATNA,1,-1,hi,0,0
28,m69_power.wav,69,SENSE,1,-1,hi,0,0
28,m71_power.wav,71,INFO,1,-1,hi,0,0
28,m74_power.wav,74,BATNA,-1,-1,lo,1,0
28,m75_power.wav,75,INFO,-1,-1,lo,1,0
28,m77_power.wav,77,STATUS,-1,-1,lo,1,0
28,m81_power.wav,81,BATNA,1,-1,hi,1,1
29,f104_power.wav,104,INFO,-1,1,lo,1,0
29,f105_power.wav,105,INFO,1,1,hi,1,1
29,f110_power.wav,110,SENSE,1,1,hi,1,1
29,f111_power.wav,111,INFO,1,1,hi,1,1
29,f114_power.wav,114,STATUS,1,1,hi,0,0
29,f116_power.wav,116,BATNA,-1,1,lo,0,1
29,f119_power.wav,119,STATUS,1,1,hi,1,1
29,f125_power.wav,125,BATNA,1,1,hi,1,1
29,f126_power.wav,126,BATNA,1,1,hi,1,1
29,f128_power.wav,128,SENSE,-1,1,lo,1,0
29,f130_power.wav,130,STATUS,1,1,hi,1,1
29,f131_power.wav,131,SENSE,-1,1,lo,1,0
29,f136_power.wav,136,STATUS,-1,1,lo,1,0
29,f139_power.wav,139,SENSE,-1,1,lo,0,1
29,f140_power.wav,140,BATNA,1,1,hi,1,1
29,f144_power.wav,144,INFO,-1,1,lo,1,0
29,f145_power.wav,145,SENSE,-1,1,lo,0,1
29,f146_power.wav,146,SENSE,1,1,hi,1,1
29,f148_power.wav,148,BATNA,-1,1,lo,1,0
29,f154_power.wav,154,STATUS,1,1,hi,1,1
29,f155_power.wav,155,STATUS,-1,1,lo,1,0
29,f161_power.wav,161,INFO,-1,1,lo,1,0
29,f163_power.wav,163,SENSE,-1,1,lo,1,0
29,f165_power.wav,165,INFO,1,1,hi,1,1
29,f167_power.wav,167,SENSE,-1,1,lo,1,0
29,f170_power.wav,170,INFO,1,1,hi,1,1
29,f174_power.wav,174,INFO,-1,1,lo,1,0
29,f177_power.wav,177,INFO,1,1,hi,1,1
29,f178_power.wav,178,BATNA,-1,1,lo,1,0
29,f180_power.wav,180,INFO,1,1,hi,1,1
29,m05_power.wav,5,STATUS,1,-1,hi,1,1
29,m08_power.wav,8,BATNA,-1,-1,lo,1,0
29,m14_power.wav,14,STATUS,-1,-1,lo,1,0
29,m15_power.wav,15,STATUS,-1,-1,lo,1,0
29,m16_power.wav,16,SENSE,1,-1,hi,1,1
29,m24_power.wav,24,BATNA,-1,-1,lo,1,0
29,m26_power.wav,26,INFO,-1,-1,lo,1,0
29,m29_power.wav,29,SENSE,-1,-1,lo,1,0
29,m32_power.wav,32,STATUS,1,-1,hi,1,1
29,m37_power.wav,37,SENSE,1,-1,hi,1,1
29,m40_power.wav,40,BATNA,1,-1,hi,1,1
29,m41_power.wav,41,SENSE,-1,-1,lo,0,1
29,m45_power.wav,45,SENSE,-1,-1,lo,1,0
29,m47_power.wav,47,SENSE,1,-1,hi,1,1
29,m48_power.wav,48,SENSE,-1,-1,lo,1,0
29,m50_power.wav,50,STATUS,-1,-1,lo,1,0
29,m52_power.wav,52,BATNA,-1,-1,lo,0,1
29,m53_power.wav,53,INFO,1,-1,hi,1,1
29,m54_power.wav,54,INFO,-1,-1,lo,1,0
29,m55_power.wav,55,SENSE,1,-1,hi,0,0
29,m57_power.wav,57,INFO,1,-1,hi,0,0
29,m61_power.wav,61,INFO,1,-1,hi,1,1
29,m66_power.wav,66,SENSE,1,-1,hi,1,1
29,m68_power.wav,68,BATNA,1,-1,hi,1,1
29,m69_power.wav,69,SENSE,1,-1,hi,1,1
29,m71_power.wav,71,INFO,1,-1,hi,1,1
29,m74_power.wav,74,BATNA,-1,-1,lo,1,0
29,m75_power.wav,75,INFO,-1,-1,lo,1,0
29,m77_power.wav,77,STATUS,-1,-1,lo,0,1
29,m81_power.wav,81,BATNA,1,-1,hi,1,1
32,f104_power.wav,104,INFO,-1,1,lo,1,0
32,f105_power.wav,105,INFO,1,1,hi,1,1
32,f110_power.wav,110,SENSE,1,1,hi,1,1
32,f111_power.wav,111,INFO,1,1,hi,1,1
32,f114_power.wav,114,STATUS,1,1,hi,0,0
32,f116_power.wav,116,BATNA,-1,1,lo,1,0
32,f119_power.wav,119,STATUS,1,1,hi,1,1
32,f125_power.wav,125,BATNA,1,1,hi,0,0
32,f126_power.wav,126,BATNA,1,1,hi,1,1
32,f128_power.wav,128,SENSE,-1,1,lo,1,0
32,f130_power.wav,130,STATUS,1,1,hi,0,0
32,f131_power.wav,131,SENSE,-1,1,lo,1,0
32,f136_power.wav,136,STATUS,-1,1,lo,1,0
32,f139_power.wav,139,SENSE,-1,1,lo,0,1
32,f140_power.wav,140,BATNA,1,1,hi,1,1
32,f144_power.wav,144,INFO,-1,1,lo,0,1
32,f145_power.wav,145,SENSE,-1,1,lo,1,0
32,f146_power.wav,146,SENSE,1,1,hi,0,0
32,f148_power.wav,148,BATNA,-1,1,lo,1,0
32,f154_power.wav,154,STATUS,1,1,hi,1,1
32,f155_power.wav,155,STATUS,-1,1,lo,1,0
32,f161_power.wav,161,INFO,-1,1,lo,1,0
32,f163_power.wav,163,SENSE,-1,1,lo,1,0
32,f165_power.wav,165,INFO,1,1,hi,1,1
32,f167_power.wav,167,SENSE,-1,1,lo,1,0
32,f170_power.wav,170,INFO,1,1,hi,1,1
32,f174_power.wav,174,INFO,-1,1,lo,0,1
32,f177_power.wav,177,INFO,1,1,hi,1,1
32,f178_power.wav,178,BATNA,-1,1,lo,1,0
32,f180_power.wav,180,INFO,1,1,hi,1,1
32,m05_power.wav,5,STATUS,1,-1,hi,1,1
32,m08_power.wav,8,BATNA,-1,-1,lo,1,0
32,m14_power.wav,14,STATUS,-1,-1,lo,1,0
32,m15_power.wav,15,STATUS,-1,-1,lo,1,0
32,m16_power.wav,16,SENSE,1,-1,hi,0,0
32,m24_power.wav,24,BATNA,-1,-1,lo,1,0
32,m26_power.wav,26,INFO,-1,-1,lo,1,0
32,m29_power.wav,29,SENSE,-1,-1,lo,1,0
32,m32_power.wav,32,STATUS,1,-1,hi,0,0
32,m37_power.wav,37,SENSE,1,-1,hi,1,1
32,m40_power.wav,40,BATNA,1,-1,hi,1,1
32,m41_power.wav,41,SENSE,-1,-1,lo,1,0
32,m45_power.wav,45,SENSE,-1,-1,lo,1,0
32,m47_power.wav,47,SENSE,1,-1,hi,1,1
32,m48_power.wav,48,SENSE,-1,-1,lo,1,0
32,m50_power.wav,50,STATUS,-1,-1,lo,1,0
32,m52_power.wav,52,BATNA,-1,-1,lo,0,1
32,m53_power.wav,53,INFO,1,-1,hi,0,0
32,m54_power.wav,54,INFO,-1,-1,lo,1,0
32,m55_power.wav,55,SENSE,1,-1,hi,0,0
32,m57_power.wav,57,INFO,1,-1,hi,0,0
32,m61_power.wav,61,INFO,1,-1,hi,1,1
32,m66_power.wav,66,SENSE,1,-1,hi,1,1
32,m68_power.wav,68,BATNA,1,-1,hi,1,1
32,m69_power.wav,69,SENSE,1,-1,hi,1,1
32,m71_power.wav,71,INFO,1,-1,hi,1,1
32,m74_power.wav,74,BATNA,-1,-1,lo,1,0
32,m75_power.wav,75,INFO,-1,-1,lo,1,0
32,m77_power.wav,77,STATUS,-1,-1,lo,1,0
32,m81_power.wav,81,BATNA,1,-1,hi,1,1
33,f104_power.wav,104,INFO,-1,1,lo,0,1
33,f105_power.wav,105,INFO,1,1,hi,1,1
33,f110_power.wav,110,SENSE,1,1,hi,1,1
33,f111_power.wav,111,INFO,1,1,hi,1,1
33,f114_power.wav,114,STATUS,1,1,hi,0,0
33,f116_power.wav,116,BATNA,-1,1,lo,0,1
33,f119_power.wav,119,STATUS,1,1,hi,0,0
33,f125_power.wav,125,BATNA,1,1,hi,0,0
33,f126_power.wav,126,BATNA,1,1,hi,1,1
33,f128_power.wav,128,SENSE,-1,1,lo,1,0
33,f130_power.wav,130,STATUS,1,1,hi,1,1
33,f131_power.wav,131,SENSE,-1,1,lo,1,0
33,f136_power.wav,136,STATUS,-1,1,lo,1,0
33,f139_power.wav,139,SENSE,-1,1,lo,1,0
33,f140_power.wav,140,BATNA,1,1,hi,1,1
33,f144_power.wav,144,INFO,-1,1,lo,1,0
33,f145_power.wav,145,SENSE,-1,1,lo,0,1
33,f146_power.wav,146,SENSE,1,1,hi,1,1
33,f148_power.wav,148,BATNA,-1,1,lo,1,0
33,f154_power.wav,154,STATUS,1,1,hi,1,1
33,f155_power.wav,155,STATUS,-1,1,lo,1,0
33,f161_power.wav,161,INFO,-1,1,lo,1,0
33,f163_power.wav,163,SENSE,-1,1,lo,0,1
33,f165_power.wav,165,INFO,1,1,hi,0,0
33,f167_power.wav,167,SENSE,-1,1,lo,1,0
33,f170_power.wav,170,INFO,1,1,hi,1,1
33,f174_power.wav,174,INFO,-1,1,lo,1,0
33,f177_power.wav,177,INFO,1,1,hi,1,1
33,f178_power.wav,178,BATNA,-1,1,lo,1,0
33,f180_power.wav,180,INFO,1,1,hi,0,0
33,m05_power.wav,5,STATUS,1,-1,hi,1,1
33,m08_power.wav,8,BATNA,-1,-1,lo,1,0
33,m14_power.wav,14,STATUS,-1,-1,lo,1,0
33,m15_power.wav,15,STATUS,-1,-1,lo,1,0
33,m16_power.wav,16,SENSE,1,-1,hi,1,1
33,m24_power.wav,24,BATNA,-1,-1,lo,1,0
33,m26_power.wav,26,INFO,-1,-1,lo,0,1
33,m29_power.wav,29,SENSE,-1,-1,lo,1,0
33,m32_power.wav,32,STATUS,1,-1,hi,1,1
33,m37_power.wav,37,SENSE,1,-1,hi,1,1
33,m40_power.wav,40,BATNA,1,-1,hi,1,1
33,m41_power.wav,41,SENSE,-1,-1,lo,1,0
33,m45_power.wav,45,SENSE,-1,-1,lo,1,0
33,m47_power.wav,47,SENSE,1,-1,hi,1,1
33,m48_power.wav,48,SENSE,-1,-1,lo,1,0
33,m50_power.wav,50,STATUS,-1,-1,lo,1,0
33,m52_power.wav,52,BATNA,-1,-1,lo,0,1
33,m53_power.wav,53,INFO,1,-1,hi,0,0
33,m54_power.wav,54,INFO,-1,-1,lo,1,0
33,m55_power.wav,55,SENSE,1,-1,hi,1,1
33,m57_power.wav,57,INFO,1,-1,hi,0,0
33,m61_power.wav,61,INFO,1,-1,hi,1,1
33,m66_power.wav,66,SENSE,1,-1,hi,1,1
33,m68_power.wav,68,BATNA,1,-1,hi,0,0
33,m69_power.wav,69,SENSE,1,-1,hi,1,1
33,m71_power.wav,71,INFO,1,-1,hi,1,1
33,m74_power.wav,74,BATNA,-1,-1,lo,1,0
33,m75_power.wav,75,INFO,-1,-1,lo,1,0
33,m77_power.wav,77,STATUS,-1,-1,lo,1,0
33,m81_power.wav,81,BATNA,1,-1,hi,0,0
35,f104_power.wav,104,INFO,-1,1,lo,1,0
35,f105_power.wav,105,INFO,1,1,hi,1,1
35,f110_power.wav,110,SENSE,1,1,hi,0,0
35,f111_power.wav,111,INFO,1,1,hi,0,0
35,f114_power.wav,114,STATUS,1,1,hi,0,0
35,f116_power.wav,116,BATNA,-1,1,lo,1,0
35,f119_power.wav,119,STATUS,1,1,hi,0,0
35,f125_power.wav,125,BATNA,1,1,hi,0,0
35,f126_power.wav,126,BATNA,1,1,hi,1,1
35,f128_power.wav,128,SENSE,-1,1,lo,1,0
35,f130_power.wav,130,STATUS,1,1,hi,1,1
35,f131_power.wav,131,SENSE,-1,1,lo,1,0
35,f136_power.wav,136,STATUS,-1,1,lo,1,0
35,f139_power.wav,139,SENSE,-1,1,lo,0,1
35,f140_power.wav,140,BATNA,1,1,hi,1,1
35,f144_power.wav,144,INFO,-1,1,lo,0,1
35,f145_power.wav,145,SENSE,-1,1,lo,0,1
35,f146_power.wav,146,SENSE,1,1,hi,0,0
35,f148_power.wav,148,BATNA,-1,1,lo,1,0
35,f154_power.wav,154,STATUS,1,1,hi,0,0
35,f155_power.wav,155,STATUS,-1,1,lo,1,0
35,f161_power.wav,161,INFO,-1,1,lo,1,0
35,f163_power.wav,163,SENSE,-1,1,lo,1,0
35,f165_power.wav,165,INFO,1,1,hi,1,1
35,f167_power.wav,167,SENSE,-1,1,lo,1,0
35,f170_power.wav,170,INFO,1,1,hi,1,1
35,f174_power.wav,174,INFO,-1,1,lo,1,0
35,f177_power.wav,177,INFO,1,1,hi,1,1
35,f178_power.wav,178,BATNA,-1,1,lo,0,1
35,f180_power.wav,180,INFO,1,1,hi,1,1
35,m05_power.wav,5,STATUS,1,-1,hi,1,1
35,m08_power.wav,8,BATNA,-1,-1,lo,1,0
35,m14_power.wav,14,STATUS,-1,-1,lo,1,0
35,m15_power.wav,15,STATUS,-1,-1,lo,1,0
35,m16_power.wav,16,SENSE,1,-1,hi,1,1
35,m24_power.wav,24,BATNA,-1,-1,lo,1,0
35,m26_power.wav,26,INFO,-1,-1,lo,0,1
35,m29_power.wav,29,SENSE,-1,-1,lo,1,0
35,m32_power.wav,32,STATUS,1,-1,hi,0,0
35,m37_power.wav,37,SENSE,1,-1,hi,0,0
35,m40_power.wav,40,BATNA,1,-1,hi,1,1
35,m41_power.wav,41,SENSE,-1,-1,lo,1,0
35,m45_power.wav,45,SENSE,-1,-1,lo,1,0
35,m47_power.wav,47,SENSE,1,-1,hi,1,1
35,m48_power.wav,48,SENSE,-1,-1,lo,1,0
35,m50_power.wav,50,STATUS,-1,-1,lo,1,0
35,m52_power.wav,52,BATNA,-1,-1,lo,0,1
35,m53_power.wav,53,INFO,1,-1,hi,1,1
35,m54_power.wav,54,INFO,-1,-1,lo,0,1
35,m55_power.wav,55,SENSE,1,-1,hi,0,0
35,m57_power.wav,57,INFO,1,-1,hi,1,1
35,m61_power.wav,61,INFO,1,-1,hi,1,1
35,m66_power.wav,66,SENSE,1,-1,hi,0,0
35,m68_power.wav,68,BATNA,1,-1,hi,1,1
35,m69_power.wav,69,SENSE,1,-1,hi,1,1
35,m71_power.wav,71,INFO,1,-1,hi,1,1
35,m74_power.wav,74,BATNA,-1,-1,lo,1,0
